id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1063154135278569157,Private Room in East Village,188378874,Zara,Manhattan,East Village,40.727745266742,-73.97651268388006,Private room,110,30,0,,,1,269,0,
962283885210123463,Williamsburg Loft,21964394,Charlotte,Brooklyn,Williamsburg,40.71844,-73.96189,Private room,230,30,0,,,1,38,0,
51022299,Oasis with Balcony in The Heart Of Williamsburg,3531288,Eric,Brooklyn,Williamsburg,40.71546,-73.95985,Entire home/apt,321,4,74,2024-02-15,2.47,1,8,25,Exempt
886310753075905123,Cozy bedroom 10min from Manhattan,469317996,Elias,Queens,Long Island City,40.75441316983686,-73.9353287593749,Private room,99,30,11,2023-10-24,1.16,2,365,11,
638965000463155963,Modern Private Room in Long Island City,461852348,Ivann,Queens,Long Island City,40.74768482711784,-73.92406812676047,Private room,99,30,42,2023-09-30,2.02,1,364,12,
45527936,Budget Room NearMetro (With PS5),368580200,Nasir,Brooklyn,East New York,40.67428,-73.88621,Private room,100,30,77,2023-10-23,5.41,1,364,53,
1097852292327166400,Upscale Upper Manhattan Bedroom,563247594,Kristina,Manhattan,East Harlem,40.790504027624095,-73.94955101195515,Private room,48,30,0,,,10,269,0,
563636509159785261,Full Bedroom A in #933: East Village,305240193,June,Manhattan,East Village,40.723426897261014,-73.97533773930348,Private room,69,30,0,,,320,289,0,
673102765757221060,Private Room In Spacious Williamsburg Loft,57896215,Shahriar,Brooklyn,Williamsburg,40.70953,-73.96222,Private room,113,30,1,2023-04-13,0.09,1,177,1,
891581211418572151,Williamsburg Brooklyn Waterfront,3932024,Chris,Brooklyn,Williamsburg,40.71956905855629,-73.96424284232786,Private room,125,30,0,,,1,88,0,
49649623,Charming boutique apt 15 min from Manhattan,132178349,Francis,Queens,Astoria,40.75771,-73.92666,Private room,93,30,34,2023-09-24,1.11,1,35,5,
1131804,Immaculate 2BR luxury townhouse 15mins to Midtown,6209044,Timothy,Manhattan,Harlem,40.80911,-73.94317,Entire home/apt,136,30,25,2024-01-09,0.19,1,249,3,
664497748383780160,Café con pan,335920793,Jimmy,Queens,Sunnyside,40.7374,-73.92535,Private room,100,30,10,2023-09-05,0.53,2,333,4,
5979363,Prime Williamsburg Open-plan Industrial Style Loft,9057251,Lizzie,Brooklyn,Williamsburg,40.713365934332714,-73.96327244440262,Entire home/apt,288,30,13,2023-12-17,1.15,1,206,13,
755221394406142242,LG King bed PrivateRoom Central Astoria close city,191552674,Diana,Queens,Long Island City,40.75927,-73.92863,Private room,132,30,4,2023-09-03,0.26,5,364,2,
585505724481017720,Williamsburg One Bedroom Apt,37692954,Joe,Brooklyn,Williamsburg,40.709656,-73.96674399999999,Entire home/apt,289,30,3,2023-09-03,0.42,1,268,3,
623082106605347836,Cozy Private Room. 15 min to Manhattan (Broadway),457157525,Andres,Queens,Long Island City,40.754,-73.92508,Private room,75,3,70,2024-02-17,3.22,3,19,37,OSE-STRREG-0001254
926036116549614478,Sunny Loft in Prime Williamsburg,295817114,Fabrice,Brooklyn,Williamsburg,40.709192520218096,-73.96475112352049,Entire home/apt,230,30,1,2023-08-24,0.15,1,153,1,
16802965,Modern Apt in Townhouse in Williamsburg prime!,25233493,Jaime,Brooklyn,Williamsburg,40.71306,-73.96048,Entire home/apt,134,30,40,2023-06-11,0.51,2,258,2,
11649232,Modern Garden View Apartment,2483628,Nicoletta,Brooklyn,Williamsburg,40.71457,-73.96417,Entire home/apt,250,30,122,2023-10-31,1.26,1,89,18,
41262660,Modern luxury w/ private patio and midtown views,37694131,Sara,Queens,Long Island City,40.75404,-73.93119,Entire home/apt,225,30,7,2023-12-17,0.23,3,285,2,
50288808,Spacious and Serene East Williamsburg Guest Suite,344974718,Hally,Brooklyn,Williamsburg,40.71603,-73.93923,Private room,189,3,131,2024-02-26,4.82,1,171,60,OSE-STRREG-0000623
51702923,Award-winning Spacious Townhouse in Williamsburg,327439,Emily,Brooklyn,Williamsburg,40.71831,-73.96143,Entire home/apt,950,30,5,2022-12-04,0.16,1,278,0,
44243762,Queen Bedroom D in #323: Chelsea,305240193,June,Manhattan,Chelsea,40.74406410070513,-74.00390183617337,Private room,100,30,0,,,320,251,0,
762261553288615353,"Bright Soho Loft 1800sqft,",346092613,Ellie,Manhattan,Tribeca,40.72296,-74.00781,Private room,500,30,2,2022-12-16,0.13,2,364,0,
799414421319259127,Stylish and Central Haven in LIC,441071545,Sarah,Queens,Long Island City,40.746421370738915,-73.94159641093712,Entire home/apt,175,30,1,2023-11-01,0.23,3,217,1,
923184176938855691,Sunny stylish hosted home!,513505880,Luis,Manhattan,Greenwich Village,40.72971,-74.00188,Private room,716,30,0,,,1,83,0,
27967600,Room in 4BR2BA Sunnyside apt 7 mins> 46 St Station,137358866,Kaz,Queens,Sunnyside,40.73901,-73.91975,Private room,40,30,17,2024-02-03,0.26,52,365,5,
51150395,"Private room, Hudson Yards 63F4",381698920,Hudson,Manhattan,Hell's Kitchen,40.75422,-73.9978,Private room,107,1,5,2023-05-21,0.17,28,179,1,Exempt
25782818,Clean and Cozy Apartment in heart of West Village,7834371,Matheus,Manhattan,West Village,40.73825,-74.00835,Entire home/apt,109,30,23,2023-11-12,0.99,1,297,12,
3587219,Charming studio in heart of West Village,8483704,Patrick,Manhattan,West Village,40.72974,-74.00706,Entire home/apt,150,30,30,2024-02-24,0.42,1,125,1,
743407453043625683,Newly renovated modern LIC 1 br,134594269,Madeline,Queens,Long Island City,40.7456,-73.95558,Entire home/apt,116,90,0,,,1,205,0,
784078789798672305,Apartment with a view by East river,314168672,Shehrina,Queens,Long Island City,40.74459,-73.94736,Entire home/apt,185,30,5,2023-05-09,0.34,1,350,1,
968117958661367161,Flat with an amazing view!,2772230,J J,Manhattan,Hell's Kitchen,40.75864911818974,-73.9988157569298,Entire home/apt,268,2,20,2024-02-28,3.24,1,19,20,Exempt
925309296990217157,Artsy Bedroom in Brooklyn,514888280,Kristina,Brooklyn,Fort Greene,40.6957,-73.97454,Private room,46,30,0,,,11,364,0,
1002399932577027729,Luxury near Times Square,397912248,Veda,Manhattan,Hell's Kitchen,40.76117634725951,-73.9982538989765,Entire home/apt,325,2,17,2024-03-03,3.59,1,148,17,Exempt
1034421547469316079,Hudson Yard Flat,258057196,Linda,Manhattan,Hell's Kitchen,40.75566294727851,-73.99842353520165,Entire home/apt,228,1,6,2024-02-08,2.00,1,47,6,Exempt
593442190007569880,Beautiful One Bedroom Apartment in Central Soho,23219783,Rob,Manhattan,SoHo,40.72513,-74.00383,Entire home/apt,199,30,7,2023-09-21,0.46,4,155,5,
781851253728798676,"Cozy room in Astoria, 10 mins from Manhattan!",490628648,Julio,Queens,Long Island City,40.75509,-73.91927,Private room,80,30,1,2023-01-01,0.07,1,364,0,
2835711,Sunny West Village Apartment on MacDougal Street,3237504,Aspen,Manhattan,Greenwich Village,40.73058,-74.0007,Entire home/apt,105,30,56,2023-07-01,0.47,1,35,1,
15482966,Cozy room in Sunnyside Gardens (near Manhattan),75458625,Lidia,Queens,Sunnyside,40.74694,-73.91699,Private room,78,30,21,2023-08-05,0.28,3,351,1,
807723813200018804,"Blueground | SoHo, w/d, nr Nolita",107434423,Blueground,Manhattan,SoHo,40.7218433,-73.9979534,Entire home/apt,222,31,0,,,842,299,0,
1070216202016398830,Private bed & bath in 2 bed / 2 bath,3521441,Tamir,Brooklyn,Crown Heights,40.67928332369508,-73.95996864885092,Private room,75,30,0,,,1,44,0,
1060332913692335633,Heaven short world Private room,490412669,Haim Shlomo,Brooklyn,Crown Heights,40.67288380466226,-73.93857227839533,Private room,44,30,0,,,10,149,0,
736489736032125540,Prime New York City,459593534,Todd,Manhattan,SoHo,40.72599,-74.00913,Entire home/apt,199,30,28,2023-12-06,1.95,2,0,27,
41108306,1 Bedroom in Heart Of Bushwick w/ Big Home Office,10921790,Deryck,Brooklyn,Bushwick,40.70732,-73.92137,Entire home/apt,129,30,12,2023-09-10,0.29,1,83,2,
13727552,One bedroom in central Williamsburg,41154782,Kelly Gabrielle,Brooklyn,Williamsburg,40.72003650279002,-73.96096031484102,Entire home/apt,180,30,0,,,1,83,0,
951318399995091369,Sun-filled artist's loft,284063793,Nancy,Brooklyn,Williamsburg,40.7063355,-73.9311433,Entire home/apt,165,30,0,,,1,269,0,
664375845830898773,Loveling rent a room in sunnyside,335920793,Jimmy,Queens,Sunnyside,40.7391,-73.92482,Private room,150,30,3,2022-11-06,0.15,2,364,0,
4297952,Charming Chelsea 1 bedroom,22305520,James,Manhattan,Chelsea,40.74912,-73.99667,Entire home/apt,150,30,371,2024-02-11,3.24,2,23,46,
883642328928680325,"NYC LUX CONDO, Many Amenities,Terrace Access 6beds",12197079,Mike,Manhattan,Lower East Side,40.71458,-73.97613,Entire home/apt,1003,30,8,2023-12-04,0.89,5,364,8,
53221545,Lovely Studio in the Financial District,15008143,Salome,Manhattan,Battery Park City,40.70704,-74.01654,Entire home/apt,108,30,1,2022-12-21,0.07,1,68,0,
8651132,Simple clean room,9917136,Rani,Brooklyn,Crown Heights,40.67619,-73.92372,Private room,38,30,28,2023-08-17,0.28,4,35,3,
779776296413227357,"naturally bright, cozy studio. Ideal 2 flights up!",484932854,Posha,Manhattan,Greenwich Village,40.73096,-74.00095,Entire home/apt,270,30,8,2023-09-21,0.54,1,173,7,
792016520538275128,Nice Private Bedroom,493024482,Outpost Club,Brooklyn,Fort Greene,40.69562929767493,-73.97591915926796,Private room,46,30,0,,,9,364,0,
43751271,"Bright, spacious 1BR in great location",8041720,Brad,Manhattan,Chelsea,40.73927,-73.99974,Entire home/apt,200,30,26,2023-11-02,0.59,1,45,13,
1049952793502900635,5th fl Private Suite and Bath,29278028,Alexis,Manhattan,Upper East Side,40.7776886333887,-73.95590237071384,Private room,275,31,0,,,4,269,0,
925307278101325712,Lovely Bedroom in Brooklyn,514888280,Kristina,Brooklyn,Fort Greene,40.69566,-73.97573,Private room,45,30,0,,,11,364,0,
49610749,Twin Bedroom B in #274: Upper East Side,305240193,June,Manhattan,Upper East Side,40.78512842777856,-73.95011542145383,Private room,71,30,0,,,320,354,0,
41258335,"Family haven in trendy Greenpoint, Brooklyn",4373699,Mae,Brooklyn,Greenpoint,40.73552,-73.9571,Entire home/apt,300,30,14,2023-11-10,0.29,1,252,4,
734739290205367737,OneBedroom with Views of NYC,16009412,Selasie,Queens,Long Island City,40.74444,-73.94743,Entire home/apt,277,30,0,,,1,89,0,
42913200,Spacious and Charming Gem by Penn station,308736652,Jen & Jay,Manhattan,Chelsea,40.75146,-73.99647,Entire home/apt,128,30,8,2023-01-03,0.18,1,179,0,
52053898,Beautiful Large Bedroom in Crown Heights,16707319,Deniece,Brooklyn,Crown Heights,40.67493,-73.92738,Private room,65,30,15,2023-08-08,0.50,1,88,6,
26450631,20 Minutes to Times Square - 3 Bedroom Apartment,198890291,Mehedhi,Queens,Woodside,40.74173,-73.90586,Entire home/apt,159,30,236,2023-11-01,3.42,1,179,32,
699862597447371397,Luxury loft in Brooklyn,468078621,Raphael,Brooklyn,Greenpoint,40.73703,-73.95754,Entire home/apt,300,30,5,2022-10-23,0.27,1,364,0,
1069105907558329161,Beautiful Sunny & Spacious Room,10825742,Ivan,Brooklyn,Crown Heights,40.6701,-73.94027,Private room,52,30,0,,,3,154,0,
20364240,Sunny lifestyle room,132174119,Jessica-Véronique,Brooklyn,Crown Heights,40.67530329299448,-73.93212214282661,Private room,62,30,52,2023-10-07,0.65,1,365,4,
9446357,Cozy apartment in the heart of Astoria,46933987,Dina,Queens,Astoria,40.76138,-73.91855,Private room,90,30,26,2023-02-22,0.92,2,89,0,
854579652469370115,Room in New York,469539619,Maro,Queens,Astoria,40.756726518671314,-73.91375175030856,Private room,250,30,28,2023-11-01,2.47,2,364,28,
519310,YOU ROOM IN NYC,1366310,Janina,Queens,Sunnyside,40.74506,-73.91251,Private room,85,30,262,2020-03-11,1.83,2,365,0,
54287479,Bright & Comfy room in Upper East Side,440274210,Eve,Manhattan,Upper East Side,40.78137,-73.94698,Private room,66,30,3,2022-12-31,0.15,8,41,0,
29897019,Apartment in Greenwich Village Townhouse,224808776,Pietro,Manhattan,Greenwich Village,40.72956,-74.0004,Entire home/apt,200,30,162,2023-12-02,2.53,1,207,31,
1096645148736507234,Chelsea Charm: Stylish 2-Bed Apt,3515349,Carla,Manhattan,Chelsea,40.74732,-74.00145,Entire home/apt,299,30,0,,,2,155,0,
990765535394233723,Real 2 Bedroom With Laundry in Unit,501134743,George,Manhattan,Upper East Side,40.78098,-73.95116,Entire home/apt,140,30,0,,,8,286,0,
1016622328315790723,Amazinn aparttmenyyyyyyyyyyy,517331225,Edward,Queens,Sunnyside,40.74731304889767,-73.91277645826571,Entire home/apt,128,30,0,,,1,269,0,
873993790318497072,Stunning and Super Large 1BR,23913218,David,Manhattan,Chelsea,40.73952863649578,-74.00137096532558,Entire home/apt,300,30,0,,,1,310,0,
855169787137770665,"Fun, Convenient living is Prospect Heights",167759,Mimi,Brooklyn,Crown Heights,40.6745841,-73.96238679999999,Private room,110,30,7,2023-06-20,0.63,1,364,7,
1078466069601745693,sunny and spacious apartment,36291783,Marianne,Brooklyn,Prospect-Lefferts Gardens,40.65753552968125,-73.95761289519568,Entire home/apt,158,45,0,,,1,63,0,
23017281,Prospect Park Apt. for Rent,47928300,Aaron,Brooklyn,Prospect-Lefferts Gardens,40.6602173,-73.9609613,Entire home/apt,180,30,4,2023-09-17,0.48,1,364,4,
722636849865704965,This is the Best Place to be off the Jefferson L!A,217786217,Tim,Brooklyn,Bushwick,40.70569,-73.92372,Private room,90,30,22,2023-06-21,1.26,3,89,9,
1060849093204290693,Industrial chic room w/ King Bed in Wythe Hotel,543460585,Wythe,Brooklyn,Williamsburg,40.7220977,-73.958082,Private room,359,1,0,,,6,98,0,Exempt
27785672,Bushwick Art collective haven,3635302,Adam,Brooklyn,Bushwick,40.70351,-73.91852,Entire home/apt,265,30,31,2023-08-09,0.46,3,88,3,
21635015,Sunny Park View Bedroom in Bushwick,157406894,Patrick,Brooklyn,Bushwick,40.7023,-73.92474,Private room,99,30,18,2023-06-15,0.24,1,149,1,
1085963093998404590,Midtown Cozy Room,560795060,Michelle,Manhattan,Midtown,40.76431,-73.98448,Private room,108,30,0,,,3,313,0,
945143380838777358,Midtown East One bed,492711196,Ash,Manhattan,Murray Hill,40.74559175879175,-73.97706566274158,Entire home/apt,145,30,0,,,8,245,0,
813723668254003862,Summer Rental NYC July & August 2023,14927368,Maria,Manhattan,Gramercy,40.73322975156741,-73.98173829102366,Entire home/apt,200,30,3,2023-08-30,0.40,1,318,3,
22020696,3 A  LARGE & GREAT STUDIO  APT GREAT LOCATION NYC,24715671,Julia,Manhattan,Kips Bay,40.74171,-73.98224,Entire home/apt,100,30,0,,,6,365,0,
629789976957270829,Charming 2 Floor Apartment with Backyard,9207152,Reigen,Brooklyn,Bushwick,40.69934,-73.93879,Entire home/apt,130,30,0,,,1,268,0,
42878514,Amazing UES 2 Bed w/ Laundry and Doorman  #6134,113723310,MyNyHousing,Manhattan,Upper East Side,40.77342,-73.95161,Entire home/apt,161,30,9,2024-02-01,0.20,62,333,1,
1046430331072516930,Marvellous apt by Columbus Crcl,532416409,Luis,Manhattan,Hell's Kitchen,40.76798119306329,-73.98687801389941,Entire home/apt,499,3,3,2024-02-08,2.14,3,187,3,OSE-STRREG-0000230
8385447,Private Brick House,27382789,Yolanda,Brooklyn,Bedford-Stuyvesant,40.68001,-73.94248,Entire home/apt,105,30,9,2023-11-15,0.10,2,36,1,
991634223943323194,"Large Furnished Room, 8 min to Prospect Park #73",3223938,Eugene,Brooklyn,Crown Heights,40.67308091740984,-73.9520560469608,Private room,43,90,0,,,628,0,0,
599992807763168166,"Sonder Henri on 24 | King Room, Balcony City View",219517861,Sonder (NYC),Manhattan,Flatiron District,40.74245,-73.99145,Private room,285,2,4,2023-11-27,0.19,84,331,3,Exempt
18449954,Delightful Brooklyn Studio,127910599,Joy,Brooklyn,Crown Heights,40.6777,-73.94879,Entire home/apt,90,31,90,2024-01-28,1.09,1,333,2,
53195760,"Bushwick Exposed Brick Room, AC, washer/dryer #107",3223938,Eugene,Queens,Ridgewood,40.70131,-73.90516,Private room,39,90,0,,,628,0,0,
762777419274013912,2BR in Mega-Luxury Building,9613595,Jennifer,Brooklyn,Bushwick,40.69885,-73.93304,Entire home/apt,210,30,2,2023-01-03,0.13,1,268,0,
928892899276881222,Stylish ROOM in Manhattan,523872574,Kristina,Manhattan,Murray Hill,40.74997,-73.97752,Private room,76,30,0,,,10,51,0,
38024356,Private Bedroom in the heart of Crown Heights,4938998,Maria,Brooklyn,Crown Heights,40.67518,-73.95081,Private room,170,1,49,2024-02-03,0.90,1,108,25,OSE-STRREG-0000037
552098297559362978,Cozy 2 Beds 1 Bath Apartment in Midtown Manhattan,2867137,Avi,Manhattan,Midtown,40.76572,-73.98251,Entire home/apt,170,30,0,,,96,312,0,
876332934896097503,Private Room with Private Yard in Duplex-1st Floor,25041674,Edward,Brooklyn,Crown Heights,40.67645574361128,-73.95224492095436,Private room,102,30,22,2023-10-01,2.14,2,365,22,
1034804598785667117,Cozy Bright Room in Brooklyn,1637060,Caio,Brooklyn,Crown Heights,40.67634,-73.94105,Private room,100,30,0,,,3,92,0,
52769186,Double Room with Private bath.,171697479,Aamer,Manhattan,Kips Bay,40.74374,-73.98086,Private room,109,30,4,2023-09-29,0.16,26,338,1,
702015743416166619,Luxury 3 BR condo + balcony w views of Central PK,6230790,Gary,Manhattan,Upper West Side,40.7701937,-73.98291770000002,Entire home/apt,1100,30,2,2023-08-15,0.14,1,243,1,
41433498,Beautiful Garden View Sanctuary near Central Park,15053086,Janet,Manhattan,Hell's Kitchen,40.76605,-73.98434,Entire home/apt,225,30,1,2022-08-31,0.05,1,83,0,
564542318120486446,Central Park -  5 Star Hotel - 1 Bed 2 Bath,445563777,Pedro,Manhattan,Midtown,40.76547,-73.97962,Entire home/apt,560,30,41,2023-11-24,1.70,2,365,18,
52948831,"Bushwick HDTV Room, 24 min to Manhattan #258",3223938,Eugene,Brooklyn,Bushwick,40.69776,-73.92021,Private room,35,30,0,,,628,66,0,
773032149068248039,"Large HDTV Room, 10 min walk to Prospect Park #392",3223938,Eugene,Brooklyn,Crown Heights,40.67367,-73.95451,Private room,46,90,0,,,628,0,0,
1478946,"Prime Chelsea/Hudson Yards secure studio, freeWiFi",7245581,Michael,Manhattan,Chelsea,40.75022,-73.99585,Entire home/apt,115,70,50,2023-08-31,0.39,15,340,1,
52905230,"Bushwick HDTV Room, 24 min to Manhattan #257",3223938,Eugene,Brooklyn,Bushwick,40.6981,-73.91869,Private room,36,90,0,,,628,0,0,
1025440454506249112,Chic Private Room,546493148,Kristina,Brooklyn,Bushwick,40.69163868294008,-73.9114464830013,Private room,38,30,0,,,12,269,0,
724493104271684619,Quad Room with 2 Double beds. Room 306,171697479,Aamer,Manhattan,Midtown,40.74561,-73.9822,Private room,105,30,2,2023-08-29,0.13,26,365,1,
767967646552010782,Look No More! Pets Allowed HERE!,25138314,RoomPicks By Antony,Manhattan,Midtown,40.7467,-73.98552,Private room,98,1,0,,,108,228,0,OSE-STRREG-0000068
767965856588216036,Rare Gem! Near Museum of Modern Art,25138314,RoomPicks By Antony,Manhattan,Midtown,40.74686,-73.9857,Private room,98,1,0,,,108,228,0,OSE-STRREG-0000068
979172812932060651,Lovely & Bright Room in Soho,154955520,Natalia Carolina,Manhattan,Nolita,40.72263,-73.99525,Private room,175,30,0,,,1,270,0,
13075158,Private Room in Artsy Lower Manhattan Apartment,1516947,Mil,Manhattan,Chinatown,40.71328,-73.996,Private room,160,30,35,2023-11-30,0.38,1,68,2,
828516904142959209,155 Central Avenue#3B,253353272,Kevin,Brooklyn,Bushwick,40.69814821178329,-73.92780744676315,Shared room,52,30,1,2023-03-24,0.09,1,180,1,
958483783087820252,Beautiful Nolita Townhouse w/ Patio,531960028,Yigit,Manhattan,Nolita,40.7200531,-73.995086,Private room,200,30,0,,,1,227,0,
559592743617283842,Modern Bed-Stuy Luxury — A Convenient Urban Oasis,114515350,Ryan,Brooklyn,Crown Heights,40.67757924733385,-73.94276028780219,Private room,317,30,82,2023-10-22,3.31,1,90,28,
831739059877804982,"Walker Hotel Tribeca, Cozy King",305738569,Walker Hotel Tribeca,Manhattan,Chinatown,40.717661069810866,-74.001326614687,Private room,292,1,3,2024-01-02,0.45,4,295,3,Exempt
37588246,"Blueground | UWS, w/d, nr Lincon Center",107434423,Blueground,Manhattan,Upper West Side,40.77199,-73.98026,Entire home/apt,302,31,0,,,842,281,0,
42640224,Fully Furnish PH 2 bed 2 bath Duplex 1500 SQF,60258860,Shahzad,Manhattan,Theater District,40.7625,-73.98161,Entire home/apt,250,90,0,,,1,363,0,
4645170,Private Room with Queen size bed,22827111,Matthew & Marilyn,Manhattan,Hell's Kitchen,40.75985,-73.9956,Private room,89,30,82,2023-10-18,0.73,2,273,2,
968870682060442981,Cozy 1-bedroom in Bed-Stuy,137381819,Quincy,Brooklyn,Bedford-Stuyvesant,40.679317690251054,-73.9096571376497,Private room,32,30,0,,,1,246,0,
